"keyword","metadata_keyword_regex","metadata_keyword_type","metadata_tool","metadata_description","metadata_tool_techniques","metadata_tool_tactics","metadata_malwares_name","metadata_groups_name","metadata_category","metadata_link","metadata_enable_endpoint_detection","metadata_enable_proxy_detection","metadata_tags","metadata_comment","metadata_severity_score","metadata_popularity_score","metadata_github_stars","metadata_github_forks","metadata_github_updated_at","metadata_github_created_at","metadata_entry_id"
"*/Eventlogedit-evt--General.git*",".{0,1000}\/Eventlogedit\-evt\-\-General\.git.{0,1000}","offensive_tool_keyword","Eventlogedit-evt--General","Remove individual lines from Windows Event Viewer Log (EVT) files","T1070.001 - T1564.001","TA0005","N/A","N/A","Defense Evasion","https://github.com/3gstudent/Eventlogedit-evt--General","1","1","N/A","N/A","9","1","44","9","2021-04-17T01:36:42Z","2018-07-23T01:19:03Z","7059"
"*\evtDeleteRecordbyGetHandle.cpp*",".{0,1000}\\evtDeleteRecordbyGetHandle\.cpp.{0,1000}","offensive_tool_keyword","Eventlogedit-evt--General","Remove individual lines from Windows Event Viewer Log (EVT) files","T1070.001 - T1564.001","TA0005","N/A","N/A","Defense Evasion","https://github.com/3gstudent/Eventlogedit-evt--General","1","0","N/A","N/A","9","1","44","9","2021-04-17T01:36:42Z","2018-07-23T01:19:03Z","15356"
"*\evtDeleteRecordbyGetHandle.exe*",".{0,1000}\\evtDeleteRecordbyGetHandle\.exe.{0,1000}","offensive_tool_keyword","Eventlogedit-evt--General","Remove individual lines from Windows Event Viewer Log (EVT) files","T1070.001 - T1564.001","TA0005","N/A","N/A","Defense Evasion","https://github.com/3gstudent/Eventlogedit-evt--General","1","0","N/A","N/A","9","1","44","9","2021-04-17T01:36:42Z","2018-07-23T01:19:03Z","15357"
"*\evtDeleteRecordofFile.cpp*",".{0,1000}\\evtDeleteRecordofFile\.cpp.{0,1000}","offensive_tool_keyword","Eventlogedit-evt--General","Remove individual lines from Windows Event Viewer Log (EVT) files","T1070.001 - T1564.001","TA0005","N/A","N/A","Defense Evasion","https://github.com/3gstudent/Eventlogedit-evt--General","1","0","N/A","N/A","9","1","44","9","2021-04-17T01:36:42Z","2018-07-23T01:19:03Z","15358"
"*\evtDeleteRecordofFile.exe*",".{0,1000}\\evtDeleteRecordofFile\.exe.{0,1000}","offensive_tool_keyword","Eventlogedit-evt--General","Remove individual lines from Windows Event Viewer Log (EVT) files","T1070.001 - T1564.001","TA0005","N/A","N/A","Defense Evasion","https://github.com/3gstudent/Eventlogedit-evt--General","1","0","N/A","N/A","9","1","44","9","2021-04-17T01:36:42Z","2018-07-23T01:19:03Z","15359"
"*\evtModifyRecordbyGetHandle.cpp*",".{0,1000}\\evtModifyRecordbyGetHandle\.cpp.{0,1000}","offensive_tool_keyword","Eventlogedit-evt--General","Remove individual lines from Windows Event Viewer Log (EVT) files","T1070.001 - T1564.001","TA0005","N/A","N/A","Defense Evasion","https://github.com/3gstudent/Eventlogedit-evt--General","1","0","N/A","N/A","9","1","44","9","2021-04-17T01:36:42Z","2018-07-23T01:19:03Z","15360"
"*\evtModifyRecordbyGetHandle.exe*",".{0,1000}\\evtModifyRecordbyGetHandle\.exe.{0,1000}","offensive_tool_keyword","Eventlogedit-evt--General","Remove individual lines from Windows Event Viewer Log (EVT) files","T1070.001 - T1564.001","TA0005","N/A","N/A","Defense Evasion","https://github.com/3gstudent/Eventlogedit-evt--General","1","0","N/A","N/A","9","1","44","9","2021-04-17T01:36:42Z","2018-07-23T01:19:03Z","15361"
"*\evtQueryRecordbyGetHandle.cpp*",".{0,1000}\\evtQueryRecordbyGetHandle\.cpp.{0,1000}","offensive_tool_keyword","Eventlogedit-evt--General","Remove individual lines from Windows Event Viewer Log (EVT) files","T1070.001 - T1564.001","TA0005","N/A","N/A","Defense Evasion","https://github.com/3gstudent/Eventlogedit-evt--General","1","0","N/A","N/A","9","1","44","9","2021-04-17T01:36:42Z","2018-07-23T01:19:03Z","15362"
"*\evtQueryRecordbyGetHandle.exe*",".{0,1000}\\evtQueryRecordbyGetHandle\.exe.{0,1000}","offensive_tool_keyword","Eventlogedit-evt--General","Remove individual lines from Windows Event Viewer Log (EVT) files","T1070.001 - T1564.001","TA0005","N/A","N/A","Defense Evasion","https://github.com/3gstudent/Eventlogedit-evt--General","1","0","N/A","N/A","9","1","44","9","2021-04-17T01:36:42Z","2018-07-23T01:19:03Z","15363"
"*3gstudent.github.io/Windows-Event-Viewer-Log-*",".{0,1000}3gstudent\.github\.io\/Windows\-Event\-Viewer\-Log\-.{0,1000}","offensive_tool_keyword","Eventlogedit-evt--General","Remove individual lines from Windows Event Viewer Log (EVT) files","T1070.001 - T1564.001","TA0005","N/A","N/A","Defense Evasion","https://github.com/3gstudent/Eventlogedit-evt--General","1","1","N/A","N/A","9","1","44","9","2021-04-17T01:36:42Z","2018-07-23T01:19:03Z","25275"
