"keyword","metadata_keyword_regex","metadata_keyword_type","metadata_tool","metadata_description","metadata_tool_techniques","metadata_tool_tactics","metadata_malwares_name","metadata_groups_name","metadata_category","metadata_link","metadata_enable_endpoint_detection","metadata_enable_proxy_detection","metadata_tags","metadata_comment","metadata_severity_score","metadata_popularity_score","metadata_github_stars","metadata_github_forks","metadata_github_updated_at","metadata_github_created_at","metadata_entry_id"
"*/HWSyscalls.cpp*",".{0,1000}\/HWSyscalls\.cpp.{0,1000}","offensive_tool_keyword","NtRemoteLoad","Remote Shellcode Injector","T1055 - T1027 - T1218.010","TA0002 - TA0005 - TA0010","N/A","N/A","Exploitation tool","https://github.com/florylsk/NtRemoteLoad","1","1","N/A","N/A","10","3","213","37","2023-08-27T17:14:44Z","2023-08-27T16:52:31Z","7987"
"*/NtRemoteLoad.exe*",".{0,1000}\/NtRemoteLoad\.exe.{0,1000}","offensive_tool_keyword","NtRemoteLoad","Remote Shellcode Injector","T1055 - T1027 - T1218.010","TA0002 - TA0005 - TA0010","N/A","N/A","Exploitation tool","https://github.com/florylsk/NtRemoteLoad","1","1","N/A","N/A","10","3","213","37","2023-08-27T17:14:44Z","2023-08-27T16:52:31Z","9315"
"*/NtRemoteLoad.git*",".{0,1000}\/NtRemoteLoad\.git.{0,1000}","offensive_tool_keyword","NtRemoteLoad","Remote Shellcode Injector","T1055 - T1027 - T1218.010","TA0002 - TA0005 - TA0010","N/A","N/A","Exploitation tool","https://github.com/florylsk/NtRemoteLoad","1","1","N/A","N/A","10","3","213","37","2023-08-27T17:14:44Z","2023-08-27T16:52:31Z","9316"
"*\donut\VanillaProgram.bin*",".{0,1000}\\donut\\VanillaProgram\.bin.{0,1000}","offensive_tool_keyword","NtRemoteLoad","Remote Shellcode Injector","T1055 - T1027 - T1218.010","TA0002 - TA0005 - TA0010","N/A","N/A","Exploitation tool","https://github.com/florylsk/NtRemoteLoad","1","0","N/A","N/A","10","3","213","37","2023-08-27T17:14:44Z","2023-08-27T16:52:31Z","15034"
"*\HWSyscalls.cpp*",".{0,1000}\\HWSyscalls\.cpp.{0,1000}","offensive_tool_keyword","NtRemoteLoad","Remote Shellcode Injector","T1055 - T1027 - T1218.010","TA0002 - TA0005 - TA0010","N/A","N/A","Exploitation tool","https://github.com/florylsk/NtRemoteLoad","1","0","N/A","N/A","10","3","213","37","2023-08-27T17:14:44Z","2023-08-27T16:52:31Z","15853"
"*\HWSyscalls-Example.*",".{0,1000}\\HWSyscalls\-Example\..{0,1000}","offensive_tool_keyword","NtRemoteLoad","Remote Shellcode Injector","T1055 - T1027 - T1218.010","TA0002 - TA0005 - TA0010","N/A","N/A","Exploitation tool","https://github.com/florylsk/NtRemoteLoad","1","0","N/A","N/A","10","3","213","37","2023-08-27T17:14:44Z","2023-08-27T16:52:31Z","15854"
"*\NtRemoteLoad.exe*",".{0,1000}\\NtRemoteLoad\.exe.{0,1000}","offensive_tool_keyword","NtRemoteLoad","Remote Shellcode Injector","T1055 - T1027 - T1218.010","TA0002 - TA0005 - TA0010","N/A","N/A","Exploitation tool","https://github.com/florylsk/NtRemoteLoad","1","0","N/A","N/A","10","3","213","37","2023-08-27T17:14:44Z","2023-08-27T16:52:31Z","17005"
"*\NtRemoteLoad.sln*",".{0,1000}\\NtRemoteLoad\.sln.{0,1000}","offensive_tool_keyword","NtRemoteLoad","Remote Shellcode Injector","T1055 - T1027 - T1218.010","TA0002 - TA0005 - TA0010","N/A","N/A","Exploitation tool","https://github.com/florylsk/NtRemoteLoad","1","0","N/A","N/A","10","3","213","37","2023-08-27T17:14:44Z","2023-08-27T16:52:31Z","17006"
"*40B05F26-6A2F-40BC-88DE-F40D4BC77FB0*",".{0,1000}40B05F26\-6A2F\-40BC\-88DE\-F40D4BC77FB0.{0,1000}","offensive_tool_keyword","NtRemoteLoad","Remote Shellcode Injector","T1055 - T1027 - T1218.010","TA0002 - TA0005 - TA0010","N/A","N/A","Exploitation tool","https://github.com/florylsk/NtRemoteLoad","1","0","#GUIDproject","N/A","10","3","213","37","2023-08-27T17:14:44Z","2023-08-27T16:52:31Z","25345"
"*florylsk/NtRemoteLoad*",".{0,1000}florylsk\/NtRemoteLoad.{0,1000}","offensive_tool_keyword","NtRemoteLoad","Remote Shellcode Injector","T1055 - T1027 - T1218.010","TA0002 - TA0005 - TA0010","N/A","N/A","Exploitation tool","https://github.com/florylsk/NtRemoteLoad","1","1","N/A","N/A","10","3","213","37","2023-08-27T17:14:44Z","2023-08-27T16:52:31Z","45181"
"*NtRemoteLoad-main*",".{0,1000}NtRemoteLoad\-main.{0,1000}","offensive_tool_keyword","NtRemoteLoad","Remote Shellcode Injector","T1055 - T1027 - T1218.010","TA0002 - TA0005 - TA0010","N/A","N/A","Exploitation tool","https://github.com/florylsk/NtRemoteLoad","1","1","N/A","N/A","10","3","213","37","2023-08-27T17:14:44Z","2023-08-27T16:52:31Z","53720"
