"keyword","metadata_keyword_regex","metadata_keyword_type","metadata_tool","metadata_description","metadata_tool_techniques","metadata_tool_tactics","metadata_malwares_name","metadata_groups_name","metadata_category","metadata_link","metadata_enable_endpoint_detection","metadata_enable_proxy_detection","metadata_tags","metadata_comment","metadata_severity_score","metadata_popularity_score","metadata_github_stars","metadata_github_forks","metadata_github_updated_at","metadata_github_created_at","metadata_entry_id"
"*./nysm/src/",".{0,1000}\.\/nysm\/src\/","offensive_tool_keyword","nysm","nysm is a stealth post-exploitation container","T1610 - T1057 - T1570","TA0005 - TA0002 - TA0008","N/A","N/A","Defense Evasion","https://github.com/eeriedusk/nysm","1","0","#linux","N/A","10","3","246","39","2023-12-20T13:59:17Z","2023-09-25T10:03:52Z","4176"
"*/nysm bash*",".{0,1000}\/nysm\sbash.{0,1000}","offensive_tool_keyword","nysm","nysm is a stealth post-exploitation container","T1610 - T1057 - T1570","TA0005 - TA0002 - TA0008","N/A","N/A","Defense Evasion","https://github.com/eeriedusk/nysm","1","0","#linux","N/A","10","3","246","39","2023-12-20T13:59:17Z","2023-09-25T10:03:52Z","9329"
"*/nysm -dr socat TCP4-LISTEN*",".{0,1000}\/nysm\s\-dr\ssocat\sTCP4\-LISTEN.{0,1000}","offensive_tool_keyword","nysm","nysm is a stealth post-exploitation container","T1610 - T1057 - T1570","TA0005 - TA0002 - TA0008","N/A","N/A","Defense Evasion","https://github.com/eeriedusk/nysm","1","0","#linux","N/A","10","3","246","39","2023-12-20T13:59:17Z","2023-09-25T10:03:52Z","9330"
"*/nysm -r ssh *@*",".{0,1000}\/nysm\s\-r\sssh\s.{0,1000}\@.{0,1000}","offensive_tool_keyword","nysm","nysm is a stealth post-exploitation container","T1610 - T1057 - T1570","TA0005 - TA0002 - TA0008","N/A","N/A","Defense Evasion","https://github.com/eeriedusk/nysm","1","0","#linux","N/A","10","3","246","39","2023-12-20T13:59:17Z","2023-09-25T10:03:52Z","9331"
"*/nysm.bpf.c*",".{0,1000}\/nysm\.bpf\.c.{0,1000}","offensive_tool_keyword","nysm","nysm is a stealth post-exploitation container","T1610 - T1057 - T1570","TA0005 - TA0002 - TA0008","N/A","N/A","Defense Evasion","https://github.com/eeriedusk/nysm","1","0","#linux","N/A","10","3","246","39","2023-12-20T13:59:17Z","2023-09-25T10:03:52Z","9332"
"*/nysm.git*",".{0,1000}\/nysm\.git.{0,1000}","offensive_tool_keyword","nysm","nysm is a stealth post-exploitation container","T1610 - T1057 - T1570","TA0005 - TA0002 - TA0008","N/A","N/A","Defense Evasion","https://github.com/eeriedusk/nysm","1","1","N/A","N/A","10","3","246","39","2023-12-20T13:59:17Z","2023-09-25T10:03:52Z","9333"
"*/src/nysm.c*",".{0,1000}\/src\/nysm\.c.{0,1000}","offensive_tool_keyword","nysm","nysm is a stealth post-exploitation container","T1610 - T1057 - T1570","TA0005 - TA0002 - TA0008","N/A","N/A","Defense Evasion","https://github.com/eeriedusk/nysm","1","0","#linux","N/A","10","3","246","39","2023-12-20T13:59:17Z","2023-09-25T10:03:52Z","11594"
"*eeriedusk/nysm*",".{0,1000}eeriedusk\/nysm.{0,1000}","offensive_tool_keyword","nysm","nysm is a stealth post-exploitation container","T1610 - T1057 - T1570","TA0005 - TA0002 - TA0008","N/A","N/A","Defense Evasion","https://github.com/eeriedusk/nysm","1","1","N/A","N/A","10","3","246","39","2023-12-20T13:59:17Z","2023-09-25T10:03:52Z","42921"
"*nysm.skel.h*",".{0,1000}nysm\.skel\.h.{0,1000}","offensive_tool_keyword","nysm","nysm is a stealth post-exploitation container","T1610 - T1057 - T1570","TA0005 - TA0002 - TA0008","N/A","N/A","Defense Evasion","https://github.com/eeriedusk/nysm","1","0","N/A","N/A","10","3","246","39","2023-12-20T13:59:17Z","2023-09-25T10:03:52Z","53772"
"*nysm-master.zip*",".{0,1000}nysm\-master\.zip.{0,1000}","offensive_tool_keyword","nysm","nysm is a stealth post-exploitation container","T1610 - T1057 - T1570","TA0005 - TA0002 - TA0008","N/A","N/A","Defense Evasion","https://github.com/eeriedusk/nysm","1","1","N/A","N/A","10","3","246","39","2023-12-20T13:59:17Z","2023-09-25T10:03:52Z","53773"
