"keyword","metadata_keyword_regex","metadata_keyword_type","metadata_tool","metadata_description","metadata_tool_techniques","metadata_tool_tactics","metadata_malwares_name","metadata_groups_name","metadata_category","metadata_link","metadata_enable_endpoint_detection","metadata_enable_proxy_detection","metadata_tags","metadata_comment","metadata_severity_score","metadata_popularity_score","metadata_github_stars","metadata_github_forks","metadata_github_updated_at","metadata_github_created_at","metadata_entry_id"
"* install *masscan*",".{0,1000}\sinstall\s.{0,1000}masscan.{0,1000}","offensive_tool_keyword","masscan","TCP port scanner. spews SYN packets asynchronously. scanning entire Internet in under 5 minutes.","T1046","TA0007","N/A","Black Basta - Unit 29155 - Akira - EMBER BEAR","Reconnaissance","https://github.com/robertdavidgraham/masscan","1","0","#linux","N/A","N/A","10","24345","3118","2024-12-13T12:22:18Z","2013-07-28T05:35:33Z","1672"
"*\masscan\src\*",".{0,1000}\\masscan\\src\\.{0,1000}","offensive_tool_keyword","masscan","TCP port scanner. spews SYN packets asynchronously. scanning entire Internet in under 5 minutes.","T1046","TA0007","N/A","Black Basta - Unit 29155 - Akira - EMBER BEAR","Reconnaissance","https://github.com/robertdavidgraham/masscan","1","0","N/A","N/A","N/A","10","24345","3118","2024-12-13T12:22:18Z","2013-07-28T05:35:33Z","16448"
"*bin/masscan*",".{0,1000}bin\/masscan.{0,1000}","offensive_tool_keyword","masscan","TCP port scanner. spews SYN packets asynchronously. scanning entire Internet in under 5 minutes.","T1046","TA0007","N/A","Black Basta - Unit 29155 - Akira - EMBER BEAR","Reconnaissance","https://github.com/robertdavidgraham/masscan","1","0","#linux","N/A","N/A","10","24345","3118","2024-12-13T12:22:18Z","2013-07-28T05:35:33Z","35934"
"*C88D7583-254F-4BE6-A9B9-89A5BB52E679*",".{0,1000}C88D7583\-254F\-4BE6\-A9B9\-89A5BB52E679.{0,1000}","offensive_tool_keyword","masscan","TCP port scanner. spews SYN packets asynchronously. scanning entire Internet in under 5 minutes.","T1046","TA0007","N/A","Black Basta - Unit 29155 - Akira - EMBER BEAR","Reconnaissance","https://github.com/robertdavidgraham/masscan","1","0","#GUIDproject #linux","N/A","N/A","10","24345","3118","2024-12-13T12:22:18Z","2013-07-28T05:35:33Z","37303"
"*ivre-masscan/*",".{0,1000}ivre\-masscan\/.{0,1000}","offensive_tool_keyword","masscan","TCP port scanner. spews SYN packets asynchronously. scanning entire Internet in under 5 minutes.","T1046","TA0007","N/A","Black Basta - Unit 29155 - Akira - EMBER BEAR","Reconnaissance","https://github.com/robertdavidgraham/masscan","1","0","#linux","N/A","N/A","10","24345","3118","2024-12-13T12:22:18Z","2013-07-28T05:35:33Z","49975"
"*masscan -c *",".{0,1000}masscan\s\-c\s.{0,1000}","offensive_tool_keyword","masscan","TCP port scanner. spews SYN packets asynchronously. scanning entire Internet in under 5 minutes.","T1046","TA0007","N/A","Black Basta - Unit 29155 - Akira - EMBER BEAR","Reconnaissance","https://github.com/robertdavidgraham/masscan","1","0","#linux","N/A","N/A","10","24345","3118","2024-12-13T12:22:18Z","2013-07-28T05:35:33Z","51659"
"*masscan --nmap*",".{0,1000}masscan\s\-\-nmap.{0,1000}","offensive_tool_keyword","masscan","TCP port scanner. spews SYN packets asynchronously. scanning entire Internet in under 5 minutes.","T1046","TA0007","N/A","Black Basta - Unit 29155 - Akira - EMBER BEAR","Reconnaissance","https://github.com/robertdavidgraham/masscan","1","0","#linux","N/A","N/A","10","24345","3118","2024-12-13T12:22:18Z","2013-07-28T05:35:33Z","51661"
"*masscan -p*",".{0,1000}masscan\s\-p.{0,1000}","offensive_tool_keyword","masscan","TCP port scanner. spews SYN packets asynchronously. scanning entire Internet in under 5 minutes.","T1046","TA0007","N/A","Black Basta - Unit 29155 - Akira - EMBER BEAR","Reconnaissance","https://github.com/robertdavidgraham/masscan","1","0","#linux","N/A","N/A","10","24345","3118","2024-12-13T12:22:18Z","2013-07-28T05:35:33Z","51662"
"*masscan* -p*",".{0,1000}masscan.{0,1000}\s\s\-p.{0,1000}","offensive_tool_keyword","masscan","TCP port scanner. spews SYN packets asynchronously. scanning entire Internet in under 5 minutes.","T1046","TA0007","N/A","Black Basta - Unit 29155 - Akira - EMBER BEAR","Reconnaissance","https://github.com/robertdavidgraham/masscan","1","0","#linux","N/A","N/A","10","24345","3118","2024-12-13T12:22:18Z","2013-07-28T05:35:33Z","51663"
"*masscan.exe *",".{0,1000}masscan\.exe\s.{0,1000}","offensive_tool_keyword","masscan","TCP port scanner. spews SYN packets asynchronously. scanning entire Internet in under 5 minutes.","T1046","TA0007","N/A","Black Basta - Unit 29155 - Akira - EMBER BEAR","Reconnaissance","https://github.com/robertdavidgraham/masscan","1","0","N/A","N/A","N/A","10","24345","3118","2024-12-13T12:22:18Z","2013-07-28T05:35:33Z","51664"
"*robertdavidgraham/masscan*",".{0,1000}robertdavidgraham\/masscan.{0,1000}","offensive_tool_keyword","masscan","TCP port scanner. spews SYN packets asynchronously. scanning entire Internet in under 5 minutes.","T1046","TA0007","N/A","Black Basta - Unit 29155 - Akira - EMBER BEAR","Reconnaissance","https://github.com/robertdavidgraham/masscan","1","1","N/A","N/A","N/A","10","24345","3118","2024-12-13T12:22:18Z","2013-07-28T05:35:33Z","57423"
"*unix/1.0 UPnP/1.1 masscan/*",".{0,1000}unix\/1\.0\sUPnP\/1\.1\smasscan\/.{0,1000}","offensive_tool_keyword","masscan","TCP port scanner. spews SYN packets asynchronously. scanning entire Internet in under 5 minutes.","T1046","TA0007","N/A","Black Basta - Unit 29155 - Akira - EMBER BEAR","Reconnaissance","https://github.com/robertdavidgraham/masscan","1","0","N/A","N/A","N/A","10","24345","3118","2024-12-13T12:22:18Z","2013-07-28T05:35:33Z","61877"
"*xterm -e masscan*",".{0,1000}xterm\s\-e\smasscan.{0,1000}","offensive_tool_keyword","masscan","TCP port scanner. spews SYN packets asynchronously. scanning entire Internet in under 5 minutes.","T1046","TA0007","N/A","Black Basta - Unit 29155 - Akira - EMBER BEAR","Reconnaissance","https://github.com/robertdavidgraham/masscan","1","0","N/A","N/A","N/A","10","24345","3118","2024-12-13T12:22:18Z","2013-07-28T05:35:33Z","63316"
