"keyword","metadata_keyword_regex","metadata_keyword_type","metadata_tool","metadata_description","metadata_tool_techniques","metadata_tool_tactics","metadata_malwares_name","metadata_groups_name","metadata_category","metadata_link","metadata_enable_endpoint_detection","metadata_enable_proxy_detection","metadata_comment","metadata_severity_score","metadata_popularity_score","metadata_github_stars","metadata_github_forks","metadata_github_updated_at","metadata_github_created_at"
"* '46993522-7D77-4B59-9B77-F82082DE9D81' *",".{0,1000}\s\'46993522\-7D77\-4B59\-9B77\-F82082DE9D81\'\s.{0,1000}","offensive_tool_keyword","GPOddity","GPO attack vectors through NTLM relaying","T1558.001 - T1552.001","TA0003 - TA0005 - TA0002","N/A","N/A","Exploitation tools","https://github.com/synacktiv/GPOddity","1","0","N/A","9","3","246","21","2023-10-14T16:06:34Z","2023-09-01T08:13:25Z"
"* 'GPODDITY$' *",".{0,1000}\s\'GPODDITY\$\'\s.{0,1000}","offensive_tool_keyword","GPOddity","GPO attack vectors through NTLM relaying","T1558.001 - T1552.001","TA0003 - TA0005 - TA0002","N/A","N/A","Exploitation tools","https://github.com/synacktiv/GPOddity","1","0","N/A","9","3","246","21","2023-10-14T16:06:34Z","2023-09-01T08:13:25Z"
"* --gpo-id * --domain * --command *",".{0,1000}\s\-\-gpo\-id\s.{0,1000}\s\-\-domain\s.{0,1000}\s\-\-command\s.{0,1000}","offensive_tool_keyword","GPOddity","GPO attack vectors through NTLM relaying","T1558.001 - T1552.001","TA0003 - TA0005 - TA0002","N/A","N/A","Exploitation tools","https://github.com/synacktiv/GPOddity","1","0","N/A","9","3","246","21","2023-10-14T16:06:34Z","2023-09-01T08:13:25Z"
"* --gpo-id * --gpo-type * --no-smb-server *",".{0,1000}\s\-\-gpo\-id\s.{0,1000}\s\-\-gpo\-type\s.{0,1000}\s\-\-no\-smb\-server\s.{0,1000}","offensive_tool_keyword","GPOddity","GPO attack vectors through NTLM relaying","T1558.001 - T1552.001","TA0003 - TA0005 - TA0002","N/A","N/A","Exploitation tools","https://github.com/synacktiv/GPOddity","1","0","N/A","9","3","246","21","2023-10-14T16:06:34Z","2023-09-01T08:13:25Z"
"* --rogue-smbserver-ip *",".{0,1000}\s\-\-rogue\-smbserver\-ip\s.{0,1000}","offensive_tool_keyword","GPOddity","GPO attack vectors through NTLM relaying","T1558.001 - T1552.001","TA0003 - TA0005 - TA0002","N/A","N/A","Exploitation tools","https://github.com/synacktiv/GPOddity","1","0","N/A","9","3","246","21","2023-10-14T16:06:34Z","2023-09-01T08:13:25Z"
"* --rogue-smbserver-share *",".{0,1000}\s\-\-rogue\-smbserver\-share\s.{0,1000}","offensive_tool_keyword","GPOddity","GPO attack vectors through NTLM relaying","T1558.001 - T1552.001","TA0003 - TA0005 - TA0002","N/A","N/A","Exploitation tools","https://github.com/synacktiv/GPOddity","1","0","N/A","9","3","246","21","2023-10-14T16:06:34Z","2023-09-01T08:13:25Z"
"*(not launching GPOddity SMB server)*",".{0,1000}\(not\slaunching\sGPOddity\sSMB\sserver\).{0,1000}","offensive_tool_keyword","GPOddity","GPO attack vectors through NTLM relaying","T1558.001 - T1552.001","TA0003 - TA0005 - TA0002","N/A","N/A","Exploitation tools","https://github.com/synacktiv/GPOddity","1","0","N/A","9","3","246","21","2023-10-14T16:06:34Z","2023-09-01T08:13:25Z"
"*/GPOddity.git*",".{0,1000}\/GPOddity\.git.{0,1000}","offensive_tool_keyword","GPOddity","GPO attack vectors through NTLM relaying","T1558.001 - T1552.001","TA0003 - TA0005 - TA0002","N/A","N/A","Exploitation tools","https://github.com/synacktiv/GPOddity","1","1","N/A","9","3","246","21","2023-10-14T16:06:34Z","2023-09-01T08:13:25Z"
"*/GPOddity/*",".{0,1000}\/GPOddity\/.{0,1000}","offensive_tool_keyword","GPOddity","GPO attack vectors through NTLM relaying","T1558.001 - T1552.001","TA0003 - TA0005 - TA0002","N/A","N/A","Exploitation tools","https://github.com/synacktiv/GPOddity","1","1","N/A","9","3","246","21","2023-10-14T16:06:34Z","2023-09-01T08:13:25Z"
"*[!] Failed to download legitimate GPO from SYSVOL (dc_ip:*",".{0,1000}\[!\]\sFailed\sto\sdownload\slegitimate\sGPO\sfrom\sSYSVOL\s\(dc_ip\:.{0,1000}","offensive_tool_keyword","GPOddity","GPO attack vectors through NTLM relaying","T1558.001 - T1552.001","TA0003 - TA0005 - TA0002","N/A","N/A","Exploitation tools","https://github.com/synacktiv/GPOddity","1","0","N/A","9","3","246","21","2023-10-14T16:06:34Z","2023-09-01T08:13:25Z"
"*[!] Failed to write malicious scheduled task to downloaded GPO. Exiting*",".{0,1000}\[!\]\sFailed\sto\swrite\smalicious\sscheduled\stask\sto\sdownloaded\sGPO\.\sExiting.{0,1000}","offensive_tool_keyword","GPOddity","GPO attack vectors through NTLM relaying","T1558.001 - T1552.001","TA0003 - TA0005 - TA0002","N/A","N/A","Exploitation tools","https://github.com/synacktiv/GPOddity","1","0","N/A","9","3","246","21","2023-10-14T16:06:34Z","2023-09-01T08:13:25Z"
"*[*] Downloading the legitimate GPO from SYSVOL*",".{0,1000}\[.{0,1000}\]\sDownloading\sthe\slegitimate\sGPO\sfrom\sSYSVOL.{0,1000}","offensive_tool_keyword","GPOddity","GPO attack vectors through NTLM relaying","T1558.001 - T1552.001","TA0003 - TA0005 - TA0002","N/A","N/A","Exploitation tools","https://github.com/synacktiv/GPOddity","1","0","N/A","9","3","246","21","2023-10-14T16:06:34Z","2023-09-01T08:13:25Z"
"*[*] Injecting malicious scheduled task into downloaded GPO*",".{0,1000}\[.{0,1000}\]\sInjecting\smalicious\sscheduled\stask\sinto\sdownloaded\sGPO.{0,1000}","offensive_tool_keyword","GPOddity","GPO attack vectors through NTLM relaying","T1558.001 - T1552.001","TA0003 - TA0005 - TA0002","N/A","N/A","Exploitation tools","https://github.com/synacktiv/GPOddity","1","0","N/A","9","3","246","21","2023-10-14T16:06:34Z","2023-09-01T08:13:25Z"
"*[*] Updating downloaded GPO version number to ensure automatic GPO application*",".{0,1000}\[.{0,1000}\]\sUpdating\sdownloaded\sGPO\sversion\snumber\sto\sensure\sautomatic\sGPO\sapplication.{0,1000}","offensive_tool_keyword","GPOddity","GPO attack vectors through NTLM relaying","T1558.001 - T1552.001","TA0003 - TA0005 - TA0002","N/A","N/A","Exploitation tools","https://github.com/synacktiv/GPOddity","1","0","N/A","9","3","246","21","2023-10-14T16:06:34Z","2023-09-01T08:13:25Z"
"*[+] Successfully downloaded legitimate GPO from SYSVOL to *",".{0,1000}\[\+\]\sSuccessfully\sdownloaded\slegitimate\sGPO\sfrom\sSYSVOL\sto\s.{0,1000}","offensive_tool_keyword","GPOddity","GPO attack vectors through NTLM relaying","T1558.001 - T1552.001","TA0003 - TA0005 - TA0002","N/A","N/A","Exploitation tools","https://github.com/synacktiv/GPOddity","1","0","N/A","9","3","246","21","2023-10-14T16:06:34Z","2023-09-01T08:13:25Z"
"*[+] Successfully injected malicious scheduled task*",".{0,1000}\[\+\]\sSuccessfully\sinjected\smalicious\sscheduled\stask.{0,1000}","offensive_tool_keyword","GPOddity","GPO attack vectors through NTLM relaying","T1558.001 - T1552.001","TA0003 - TA0005 - TA0002","N/A","N/A","Exploitation tools","https://github.com/synacktiv/GPOddity","1","0","N/A","9","3","246","21","2023-10-14T16:06:34Z","2023-09-01T08:13:25Z"
"*[+] Successfully spoofed GPC gPCFileSysPath attribute*",".{0,1000}\[\+\]\sSuccessfully\sspoofed\sGPC\sgPCFileSysPath\sattribute.{0,1000}","offensive_tool_keyword","GPOddity","GPO attack vectors through NTLM relaying","T1558.001 - T1552.001","TA0003 - TA0005 - TA0002","N/A","N/A","Exploitation tools","https://github.com/synacktiv/GPOddity","1","0","N/A","9","3","246","21","2023-10-14T16:06:34Z","2023-09-01T08:13:25Z"
"*\GPOddity\*",".{0,1000}\\GPOddity\\.{0,1000}","offensive_tool_keyword","GPOddity","GPO attack vectors through NTLM relaying","T1558.001 - T1552.001","TA0003 - TA0005 - TA0002","N/A","N/A","Exploitation tools","https://github.com/synacktiv/GPOddity","1","0","N/A","9","3","246","21","2023-10-14T16:06:34Z","2023-09-01T08:13:25Z"
"*=== GENERATING MALICIOUS GROUP POLICY TEMPLATE ===*",".{0,1000}\=\=\=\sGENERATING\sMALICIOUS\sGROUP\sPOLICY\sTEMPLATE\s\=\=\=.{0,1000}","offensive_tool_keyword","GPOddity","GPO attack vectors through NTLM relaying","T1558.001 - T1552.001","TA0003 - TA0005 - TA0002","N/A","N/A","Exploitation tools","https://github.com/synacktiv/GPOddity","1","0","N/A","9","3","246","21","2023-10-14T16:06:34Z","2023-09-01T08:13:25Z"
"*Could not write NTLM Hashes to the specified JTR_Dump_Path *",".{0,1000}Could\snot\swrite\sNTLM\sHashes\sto\sthe\sspecified\sJTR_Dump_Path\s.{0,1000}","offensive_tool_keyword","GPOddity","GPO attack vectors through NTLM relaying","T1558.001 - T1552.001","TA0003 - TA0005 - TA0002","N/A","N/A","Exploitation tools","https://github.com/synacktiv/GPOddity","1","0","N/A","9","3","246","21","2023-10-14T16:06:34Z","2023-09-01T08:13:25Z"
"*Couldn't clone GPO {} (maybe it does not exist?*",".{0,1000}Couldn\'t\sclone\sGPO\s\{\}\s\(maybe\sit\sdoes\snot\sexist\?.{0,1000}","offensive_tool_keyword","GPOddity","GPO attack vectors through NTLM relaying","T1558.001 - T1552.001","TA0003 - TA0005 - TA0002","N/A","N/A","Exploitation tools","https://github.com/synacktiv/GPOddity","1","0","N/A","9","3","246","21","2023-10-14T16:06:34Z","2023-09-01T08:13:25Z"
