"keyword","metadata_keyword_regex","metadata_keyword_type","metadata_tool","metadata_description","metadata_tool_techniques","metadata_tool_tactics","metadata_malwares_name","metadata_groups_name","metadata_category","metadata_link","metadata_enable_endpoint_detection","metadata_enable_proxy_detection","metadata_tags","metadata_comment","metadata_severity_score","metadata_popularity_score","metadata_github_stars","metadata_github_forks","metadata_github_updated_at","metadata_github_created_at","metadata_entry_id"
"* amsikiller.py*",".{0,1000}\samsikiller\.py.{0,1000}","offensive_tool_keyword","SharpShooter","Payload Generation Framework","T1027 - T1059","TA0042","N/A","N/A","Resource Development","https://github.com/mdsecactivebreach/SharpShooter","1","0","N/A","N/A","10","10","1859","361","2024-08-21T12:09:54Z","2018-03-06T20:04:20Z","265"
"* --com xslremote --awlurl *",".{0,1000}\s\-\-com\sxslremote\s\-\-awlurl\s.{0,1000}","offensive_tool_keyword","SharpShooter","Payload Generation Framework","T1027 - T1059","TA0042","N/A","N/A","Resource Development","https://github.com/mdsecactivebreach/SharpShooter","1","0","N/A","N/A","10","10","1859","361","2024-08-21T12:09:54Z","2018-03-06T20:04:20Z","657"
"* --dotnetver * --payload * --sandbox *",".{0,1000}\s\-\-dotnetver\s.{0,1000}\s\-\-payload\s.{0,1000}\s\-\-sandbox\s.{0,1000}","offensive_tool_keyword","SharpShooter","Payload Generation Framework","T1027 - T1059","TA0042","N/A","N/A","Resource Development","https://github.com/mdsecactivebreach/SharpShooter","1","0","N/A","N/A","10","10","1859","361","2024-08-21T12:09:54Z","2018-03-06T20:04:20Z","939"
"* --payload * --output * --rawscfile * --smuggle *",".{0,1000}\s\-\-payload\s.{0,1000}\s\-\-output\s.{0,1000}\s\-\-rawscfile\s.{0,1000}\s\-\-smuggle\s.{0,1000}","offensive_tool_keyword","SharpShooter","Payload Generation Framework","T1027 - T1059","TA0042","N/A","N/A","Resource Development","https://github.com/mdsecactivebreach/SharpShooter","1","0","N/A","N/A","10","10","1859","361","2024-08-21T12:09:54Z","2018-03-06T20:04:20Z","2549"
"* --rawscfile ./x86payload.bin*",".{0,1000}\s\-\-rawscfile\s\.\/x86payload\.bin.{0,1000}","offensive_tool_keyword","SharpShooter","Payload Generation Framework","T1027 - T1059","TA0042","N/A","N/A","Resource Development","https://github.com/mdsecactivebreach/SharpShooter","1","0","#linux","N/A","10","10","1859","361","2024-08-21T12:09:54Z","2018-03-06T20:04:20Z","2777"
"* --smuggle --template mcafee --com *",".{0,1000}\s\-\-smuggle\s\-\-template\smcafee\s\-\-com\s.{0,1000}","offensive_tool_keyword","SharpShooter","Payload Generation Framework","T1027 - T1059","TA0042","N/A","N/A","Resource Development","https://github.com/mdsecactivebreach/SharpShooter","1","0","N/A","N/A","10","10","1859","361","2024-08-21T12:09:54Z","2018-03-06T20:04:20Z","3268"
"* --stageless --dotnetver * --payload *",".{0,1000}\s\-\-stageless\s\-\-dotnetver\s.{0,1000}\s\-\-payload\s.{0,1000}","offensive_tool_keyword","SharpShooter","Payload Generation Framework","T1027 - T1059","TA0042","N/A","N/A","Resource Development","https://github.com/mdsecactivebreach/SharpShooter","1","0","N/A","N/A","10","10","1859","361","2024-08-21T12:09:54Z","2018-03-06T20:04:20Z","3382"
"*/amsikiller.py*",".{0,1000}\/amsikiller\.py.{0,1000}","offensive_tool_keyword","SharpShooter","Payload Generation Framework","T1027 - T1059","TA0042","N/A","N/A","Resource Development","https://github.com/mdsecactivebreach/SharpShooter","1","1","N/A","N/A","10","10","1859","361","2024-08-21T12:09:54Z","2018-03-06T20:04:20Z","5301"
"*/SharpShooter.git*",".{0,1000}\/SharpShooter\.git.{0,1000}","offensive_tool_keyword","SharpShooter","Payload Generation Framework","T1027 - T1059","TA0042","N/A","N/A","Resource Development","https://github.com/mdsecactivebreach/SharpShooter","1","1","N/A","N/A","10","10","1859","361","2024-08-21T12:09:54Z","2018-03-06T20:04:20Z","11092"
"*\amsikiller.py*",".{0,1000}\\amsikiller\.py.{0,1000}","offensive_tool_keyword","SharpShooter","Payload Generation Framework","T1027 - T1059","TA0042","N/A","N/A","Resource Development","https://github.com/mdsecactivebreach/SharpShooter","1","0","N/A","N/A","10","10","1859","361","2024-08-21T12:09:54Z","2018-03-06T20:04:20Z","13924"
"*\SharpShooter.*",".{0,1000}\\SharpShooter\..{0,1000}","offensive_tool_keyword","SharpShooter","Payload Generation Framework","T1027 - T1059","TA0042","N/A","N/A","Resource Development","https://github.com/mdsecactivebreach/SharpShooter","1","0","N/A","N/A","10","10","1859","361","2024-08-21T12:09:54Z","2018-03-06T20:04:20Z","18677"
"*\sharpshooter.js*",".{0,1000}\\sharpshooter\.js.{0,1000}","offensive_tool_keyword","SharpShooter","Payload Generation Framework","T1027 - T1059","TA0042","N/A","N/A","Resource Development","https://github.com/mdsecactivebreach/SharpShooter","1","0","N/A","N/A","10","10","1859","361","2024-08-21T12:09:54Z","2018-03-06T20:04:20Z","18678"
