"keyword","metadata_keyword_regex","metadata_keyword_type","metadata_tool","metadata_description","metadata_tool_techniques","metadata_tool_tactics","metadata_malwares_name","metadata_groups_name","metadata_category","metadata_link","metadata_enable_endpoint_detection","metadata_enable_proxy_detection","metadata_comment","metadata_severity_score","metadata_popularity_score","metadata_github_stars","metadata_github_forks","metadata_github_updated_at","metadata_github_created_at"
"* tmp_payload.txt*","N/A","offensive_tool_keyword","Tchopper","conduct lateral movement attack by leveraging unfiltered services display name to smuggle binaries as chunks into the target machine","T1021 - T1564","TA0008 - TA0005","N/A","N/A","Lateral Movement","https://github.com/lawrenceamer/Tchopper","1","0","N/A","9","1","49","7","2021-06-14T08:27:31Z","2021-06-08T15:51:14Z"
"*#1 - Smuggling binary via Service DisplayName*","N/A","offensive_tool_keyword","Tchopper","conduct lateral movement attack by leveraging unfiltered services display name to smuggle binaries as chunks into the target machine","T1021 - T1564","TA0008 - TA0005","N/A","N/A","Lateral Movement","https://github.com/lawrenceamer/Tchopper","1","0","N/A","9","1","49","7","2021-06-14T08:27:31Z","2021-06-08T15:51:14Z"
"*#2 - Smuggling binary via WMI*","N/A","offensive_tool_keyword","Tchopper","conduct lateral movement attack by leveraging unfiltered services display name to smuggle binaries as chunks into the target machine","T1021 - T1564","TA0008 - TA0005","N/A","N/A","Lateral Movement","https://github.com/lawrenceamer/Tchopper","1","0","N/A","9","1","49","7","2021-06-14T08:27:31Z","2021-06-08T15:51:14Z"
"*/TChopper.git*","N/A","offensive_tool_keyword","Tchopper","conduct lateral movement attack by leveraging unfiltered services display name to smuggle binaries as chunks into the target machine","T1021 - T1564","TA0008 - TA0005","N/A","N/A","Lateral Movement","https://github.com/lawrenceamer/Tchopper","1","1","N/A","9","1","49","7","2021-06-14T08:27:31Z","2021-06-08T15:51:14Z"
"*[+] task has been created successfully  ..!*","N/A","offensive_tool_keyword","Tchopper","conduct lateral movement attack by leveraging unfiltered services display name to smuggle binaries as chunks into the target machine","T1021 - T1564","TA0008 - TA0005","N/A","N/A","Lateral Movement","https://github.com/lawrenceamer/Tchopper","1","0","N/A","9","1","49","7","2021-06-14T08:27:31Z","2021-06-08T15:51:14Z"
"*[->] sending payload..as chuncks*","N/A","offensive_tool_keyword","Tchopper","conduct lateral movement attack by leveraging unfiltered services display name to smuggle binaries as chunks into the target machine","T1021 - T1564","TA0008 - TA0005","N/A","N/A","Lateral Movement","https://github.com/lawrenceamer/Tchopper","1","0","N/A","9","1","49","7","2021-06-14T08:27:31Z","2021-06-08T15:51:14Z"
"*\Public\chop.enc*","N/A","offensive_tool_keyword","Tchopper","conduct lateral movement attack by leveraging unfiltered services display name to smuggle binaries as chunks into the target machine","T1021 - T1564","TA0008 - TA0005","N/A","N/A","Lateral Movement","https://github.com/lawrenceamer/Tchopper","1","0","N/A","9","1","49","7","2021-06-14T08:27:31Z","2021-06-08T15:51:14Z"
"*\TChopper\chopper.*","N/A","offensive_tool_keyword","Tchopper","conduct lateral movement attack by leveraging unfiltered services display name to smuggle binaries as chunks into the target machine","T1021 - T1564","TA0008 - TA0005","N/A","N/A","Lateral Movement","https://github.com/lawrenceamer/Tchopper","1","0","N/A","9","1","49","7","2021-06-14T08:27:31Z","2021-06-08T15:51:14Z"
"*\Tchopper-main.zip*","N/A","offensive_tool_keyword","Tchopper","conduct lateral movement attack by leveraging unfiltered services display name to smuggle binaries as chunks into the target machine","T1021 - T1564","TA0008 - TA0005","N/A","N/A","Lateral Movement","https://github.com/lawrenceamer/Tchopper","1","0","N/A","9","1","49","7","2021-06-14T08:27:31Z","2021-06-08T15:51:14Z"
"*\tmp_payload.txt*","N/A","offensive_tool_keyword","Tchopper","conduct lateral movement attack by leveraging unfiltered services display name to smuggle binaries as chunks into the target machine","T1021 - T1564","TA0008 - TA0005","N/A","N/A","Lateral Movement","https://github.com/lawrenceamer/Tchopper","1","0","N/A","9","1","49","7","2021-06-14T08:27:31Z","2021-06-08T15:51:14Z"
"*chop target username password domain filename chd wmi*","N/A","offensive_tool_keyword","Tchopper","conduct lateral movement attack by leveraging unfiltered services display name to smuggle binaries as chunks into the target machine","T1021 - T1564","TA0008 - TA0005","N/A","N/A","Lateral Movement","https://github.com/lawrenceamer/Tchopper","1","0","N/A","9","1","49","7","2021-06-14T08:27:31Z","2021-06-08T15:51:14Z"
"*chopper.exe -m*","N/A","offensive_tool_keyword","Tchopper","conduct lateral movement attack by leveraging unfiltered services display name to smuggle binaries as chunks into the target machine","T1021 - T1564","TA0008 - TA0005","N/A","N/A","Lateral Movement","https://github.com/lawrenceamer/Tchopper","1","0","N/A","9","1","49","7","2021-06-14T08:27:31Z","2021-06-08T15:51:14Z"
"*chopper.exe -s*","N/A","offensive_tool_keyword","Tchopper","conduct lateral movement attack by leveraging unfiltered services display name to smuggle binaries as chunks into the target machine","T1021 - T1564","TA0008 - TA0005","N/A","N/A","Lateral Movement","https://github.com/lawrenceamer/Tchopper","1","0","N/A","9","1","49","7","2021-06-14T08:27:31Z","2021-06-08T15:51:14Z"
"*chopper.exe -w*","N/A","offensive_tool_keyword","Tchopper","conduct lateral movement attack by leveraging unfiltered services display name to smuggle binaries as chunks into the target machine","T1021 - T1564","TA0008 - TA0005","N/A","N/A","Lateral Movement","https://github.com/lawrenceamer/Tchopper","1","0","N/A","9","1","49","7","2021-06-14T08:27:31Z","2021-06-08T15:51:14Z"
"*cmd.exe /c powershell -command ""Get-Service *chopper*","N/A","offensive_tool_keyword","Tchopper","conduct lateral movement attack by leveraging unfiltered services display name to smuggle binaries as chunks into the target machine","T1021 - T1564","TA0008 - TA0005","N/A","N/A","Lateral Movement","https://github.com/lawrenceamer/Tchopper","1","0","N/A","9","1","49","7","2021-06-14T08:27:31Z","2021-06-08T15:51:14Z"
"*Data Name=""ServiceName"">chopper</Data>*","N/A","offensive_tool_keyword","Tchopper","conduct lateral movement attack by leveraging unfiltered services display name to smuggle binaries as chunks into the target machine","T1021 - T1564","TA0008 - TA0005","N/A","N/A","Lateral Movement","https://github.com/lawrenceamer/Tchopper","1","0","N/A","9","1","49","7","2021-06-14T08:27:31Z","2021-06-08T15:51:14Z"
"*Data Name=""ServiceName"">final_seg</Data>*","N/A","offensive_tool_keyword","Tchopper","conduct lateral movement attack by leveraging unfiltered services display name to smuggle binaries as chunks into the target machine","T1021 - T1564","TA0008 - TA0005","N/A","N/A","Lateral Movement","https://github.com/lawrenceamer/Tchopper","1","0","N/A","9","1","49","7","2021-06-14T08:27:31Z","2021-06-08T15:51:14Z"
"*Data Name=""ServiceName"">let me in</Data>*","N/A","offensive_tool_keyword","Tchopper","conduct lateral movement attack by leveraging unfiltered services display name to smuggle binaries as chunks into the target machine","T1021 - T1564","TA0008 - TA0005","N/A","N/A","Lateral Movement","https://github.com/lawrenceamer/Tchopper","1","0","N/A","9","1","49","7","2021-06-14T08:27:31Z","2021-06-08T15:51:14Z"
"*lawrenceamer/Tchopper*","N/A","offensive_tool_keyword","Tchopper","conduct lateral movement attack by leveraging unfiltered services display name to smuggle binaries as chunks into the target machine","T1021 - T1564","TA0008 - TA0005","N/A","N/A","Lateral Movement","https://github.com/lawrenceamer/Tchopper","1","1","N/A","9","1","49","7","2021-06-14T08:27:31Z","2021-06-08T15:51:14Z"
"*'svc_smuggling'*","N/A","offensive_tool_keyword","Tchopper","conduct lateral movement attack by leveraging unfiltered services display name to smuggle binaries as chunks into the target machine","T1021 - T1564","TA0008 - TA0005","N/A","N/A","Lateral Movement","https://github.com/lawrenceamer/Tchopper","1","0","N/A","9","1","49","7","2021-06-14T08:27:31Z","2021-06-08T15:51:14Z"
"*Technique #1 - Chop Chop - Create/delete*","N/A","offensive_tool_keyword","Tchopper","conduct lateral movement attack by leveraging unfiltered services display name to smuggle binaries as chunks into the target machine","T1021 - T1564","TA0008 - TA0005","N/A","N/A","Lateral Movement","https://github.com/lawrenceamer/Tchopper","1","0","N/A","9","1","49","7","2021-06-14T08:27:31Z","2021-06-08T15:51:14Z"
