"keyword","metadata_keyword_regex","metadata_keyword_type","metadata_tool","metadata_description","metadata_tool_techniques","metadata_tool_tactics","metadata_malwares_name","metadata_groups_name","metadata_category","metadata_link","metadata_enable_endpoint_detection","metadata_enable_proxy_detection","metadata_comment","metadata_severity_score","metadata_popularity_score","metadata_github_stars","metadata_github_forks","metadata_github_updated_at","metadata_github_created_at"
"* \\\\localhost /user:Username /pwd:Password  \""C:\\InstallMe.bat*",".{0,1000}\s\\\\\\\\localhost\s\/user\:Username\s\/pwd\:Password\s\s\\\""C\:\\\\InstallMe\.bat.{0,1000}","greyware_tool_keyword","RemCom","Remote Command Executor: A OSS replacement for PsExec and RunAs","T1077 - T1059 - T1021 - T1569.002","TA0002 - TA0005 - TA0008","N/A","N/A","Lateral Movement","https://github.com/kavika13/RemCom","1","0","N/A","10","4","326","100","2017-10-30T04:48:38Z","2011-11-09T11:00:09Z"
"* RemCom.exe*",".{0,1000}\sRemCom\.exe.{0,1000}","greyware_tool_keyword","RemCom","Remote Command Executor: A OSS replacement for PsExec and RunAs","T1077 - T1059 - T1021 - T1569.002","TA0002 - TA0005 - TA0008","N/A","N/A","Lateral Movement","https://github.com/kavika13/RemCom","1","0","N/A","10","4","326","100","2017-10-30T04:48:38Z","2011-11-09T11:00:09Z"
"* RemComSvc.exe*",".{0,1000}\sRemComSvc\.exe.{0,1000}","greyware_tool_keyword","RemCom","Remote Command Executor: A OSS replacement for PsExec and RunAs","T1077 - T1059 - T1021 - T1569.002","TA0002 - TA0005 - TA0008","N/A","N/A","Lateral Movement","https://github.com/kavika13/RemCom","1","0","N/A","10","4","326","100","2017-10-30T04:48:38Z","2011-11-09T11:00:09Z"
"* RemComSvc.h*",".{0,1000}\sRemComSvc\.h.{0,1000}","greyware_tool_keyword","RemCom","Remote Command Executor: A OSS replacement for PsExec and RunAs","T1077 - T1059 - T1021 - T1569.002","TA0002 - TA0005 - TA0008","N/A","N/A","Lateral Movement","https://github.com/kavika13/RemCom","1","0","N/A","10","4","326","100","2017-10-30T04:48:38Z","2011-11-09T11:00:09Z"
"*.\RemComSvc\*",".{0,1000}\.\\RemComSvc\\.{0,1000}","greyware_tool_keyword","RemCom","Remote Command Executor: A OSS replacement for PsExec and RunAs","T1077 - T1059 - T1021 - T1569.002","TA0002 - TA0005 - TA0008","N/A","N/A","Lateral Movement","https://github.com/kavika13/RemCom","1","0","N/A","10","4","326","100","2017-10-30T04:48:38Z","2011-11-09T11:00:09Z"
"*/RemCom.exe*",".{0,1000}\/RemCom\.exe.{0,1000}","greyware_tool_keyword","RemCom","Remote Command Executor: A OSS replacement for PsExec and RunAs","T1077 - T1059 - T1021 - T1569.002","TA0002 - TA0005 - TA0008","N/A","N/A","Lateral Movement","https://github.com/kavika13/RemCom","1","1","N/A","10","4","326","100","2017-10-30T04:48:38Z","2011-11-09T11:00:09Z"
"*/RemCom.git*",".{0,1000}\/RemCom\.git.{0,1000}","greyware_tool_keyword","RemCom","Remote Command Executor: A OSS replacement for PsExec and RunAs","T1077 - T1059 - T1021 - T1569.002","TA0002 - TA0005 - TA0008","N/A","N/A","Lateral Movement","https://github.com/kavika13/RemCom","1","1","N/A","10","4","326","100","2017-10-30T04:48:38Z","2011-11-09T11:00:09Z"
"*/RemComSvc.exe*",".{0,1000}\/RemComSvc\.exe.{0,1000}","greyware_tool_keyword","RemCom","Remote Command Executor: A OSS replacement for PsExec and RunAs","T1077 - T1059 - T1021 - T1569.002","TA0002 - TA0005 - TA0008","N/A","N/A","Lateral Movement","https://github.com/kavika13/RemCom","1","1","N/A","10","4","326","100","2017-10-30T04:48:38Z","2011-11-09T11:00:09Z"
"*[ talha.tariq@gmail.com ]*",".{0,1000}\[\stalha\.tariq\@gmail\.com\s\].{0,1000}","greyware_tool_keyword","RemCom","Remote Command Executor: A OSS replacement for PsExec and RunAs","T1077 - T1059 - T1021 - T1569.002","TA0002 - TA0005 - TA0008","N/A","N/A","Lateral Movement","https://github.com/kavika13/RemCom","1","0","N/A","10","4","326","100","2017-10-30T04:48:38Z","2011-11-09T11:00:09Z"
"*\RemCom.cpp*",".{0,1000}\\RemCom\.cpp.{0,1000}","greyware_tool_keyword","RemCom","Remote Command Executor: A OSS replacement for PsExec and RunAs","T1077 - T1059 - T1021 - T1569.002","TA0002 - TA0005 - TA0008","N/A","N/A","Lateral Movement","https://github.com/kavika13/RemCom","1","0","N/A","10","4","326","100","2017-10-30T04:48:38Z","2011-11-09T11:00:09Z"
