"keyword","metadata_keyword_regex","metadata_keyword_type","metadata_tool","metadata_description","metadata_tool_techniques","metadata_tool_tactics","metadata_malwares_name","metadata_groups_name","metadata_category","metadata_link","metadata_enable_endpoint_detection","metadata_enable_proxy_detection","metadata_tags","metadata_comment","metadata_severity_score","metadata_popularity_score","metadata_github_stars","metadata_github_forks","metadata_github_updated_at","metadata_github_created_at","metadata_entry_id"
"*/SingleDose.git*",".{0,1000}\/SingleDose\.git.{0,1000}","offensive_tool_keyword","SingleDose","SingleDose is a framework to build shellcode load/process injection techniques","T1055 - T1185","TA0005 - TA0003","N/A","N/A","Defense Evasion","https://github.com/Wra7h/SingleDose","1","1","N/A","N/A","10","2","155","29","2023-05-15T19:46:43Z","2021-08-28T05:04:50Z","11282"
"*\Payloads\*.bin*",".{0,1000}\\Payloads\\.{0,1000}\.bin.{0,1000}","offensive_tool_keyword","SingleDose","SingleDose is a framework to build shellcode load/process injection techniques","T1055 - T1185","TA0005 - TA0003","N/A","N/A","Defense Evasion","https://github.com/Wra7h/SingleDose","1","0","N/A","N/A","10","2","155","29","2023-05-15T19:46:43Z","2021-08-28T05:04:50Z","17150"
"*\PoisonTendy\Invokes\*",".{0,1000}\\PoisonTendy\\Invokes\\.{0,1000}","offensive_tool_keyword","SingleDose","SingleDose is a framework to build shellcode load/process injection techniques","T1055 - T1185","TA0005 - TA0003","N/A","N/A","Defense Evasion","https://github.com/Wra7h/SingleDose","1","0","N/A","N/A","10","2","155","29","2023-05-15T19:46:43Z","2021-08-28T05:04:50Z","17314"
"*\SingleDose.csproj*",".{0,1000}\\SingleDose\.csproj.{0,1000}","offensive_tool_keyword","SingleDose","SingleDose is a framework to build shellcode load/process injection techniques","T1055 - T1185","TA0005 - TA0003","N/A","N/A","Defense Evasion","https://github.com/Wra7h/SingleDose","1","0","N/A","N/A","10","2","155","29","2023-05-15T19:46:43Z","2021-08-28T05:04:50Z","18846"
"*\SingleDose.exe*",".{0,1000}\\SingleDose\.exe.{0,1000}","offensive_tool_keyword","SingleDose","SingleDose is a framework to build shellcode load/process injection techniques","T1055 - T1185","TA0005 - TA0003","N/A","N/A","Defense Evasion","https://github.com/Wra7h/SingleDose","1","0","N/A","N/A","10","2","155","29","2023-05-15T19:46:43Z","2021-08-28T05:04:50Z","18847"
"*\SingleDose.sln*",".{0,1000}\\SingleDose\.sln.{0,1000}","offensive_tool_keyword","SingleDose","SingleDose is a framework to build shellcode load/process injection techniques","T1055 - T1185","TA0005 - TA0003","N/A","N/A","Defense Evasion","https://github.com/Wra7h/SingleDose","1","0","N/A","N/A","10","2","155","29","2023-05-15T19:46:43Z","2021-08-28T05:04:50Z","18848"
"*\SingleDose-main.zip*",".{0,1000}\\SingleDose\-main\.zip.{0,1000}","offensive_tool_keyword","SingleDose","SingleDose is a framework to build shellcode load/process injection techniques","T1055 - T1185","TA0005 - TA0003","N/A","N/A","Defense Evasion","https://github.com/Wra7h/SingleDose","1","0","N/A","N/A","10","2","155","29","2023-05-15T19:46:43Z","2021-08-28T05:04:50Z","18849"
"*4D7AEF0B-5AA6-4AE5-971E-7141AA1FDAFC*",".{0,1000}4D7AEF0B\-5AA6\-4AE5\-971E\-7141AA1FDAFC.{0,1000}","offensive_tool_keyword","SingleDose","SingleDose is a framework to build shellcode load/process injection techniques","T1055 - T1185","TA0005 - TA0003","N/A","N/A","Defense Evasion","https://github.com/Wra7h/SingleDose","1","0","#GUIDproject","N/A","10","2","155","29","2023-05-15T19:46:43Z","2021-08-28T05:04:50Z","26303"
"*5FAC3991-D4FD-4227-B73D-BEE34EB89987*",".{0,1000}5FAC3991\-D4FD\-4227\-B73D\-BEE34EB89987.{0,1000}","offensive_tool_keyword","SingleDose","SingleDose is a framework to build shellcode load/process injection techniques","T1055 - T1185","TA0005 - TA0003","N/A","N/A","Defense Evasion","https://github.com/Wra7h/SingleDose","1","0","#GUIDproject","N/A","10","2","155","29","2023-05-15T19:46:43Z","2021-08-28T05:04:50Z","27654"
"*C0E67E76-1C78-4152-9F79-FA27B4F7CCCA*",".{0,1000}C0E67E76\-1C78\-4152\-9F79\-FA27B4F7CCCA.{0,1000}","offensive_tool_keyword","SingleDose","SingleDose is a framework to build shellcode load/process injection techniques","T1055 - T1185","TA0005 - TA0003","N/A","N/A","Defense Evasion","https://github.com/Wra7h/SingleDose","1","0","#GUIDproject","N/A","10","2","155","29","2023-05-15T19:46:43Z","2021-08-28T05:04:50Z","36698"
"*PoisonTendy.dll*",".{0,1000}PoisonTendy\.dll.{0,1000}","offensive_tool_keyword","SingleDose","SingleDose is a framework to build shellcode load/process injection techniques","T1055 - T1185","TA0005 - TA0003","N/A","N/A","Defense Evasion","https://github.com/Wra7h/SingleDose","1","1","N/A","N/A","10","2","155","29","2023-05-15T19:46:43Z","2021-08-28T05:04:50Z","54994"
"*Wra7h/SingleDose*",".{0,1000}Wra7h\/SingleDose.{0,1000}","offensive_tool_keyword","SingleDose","SingleDose is a framework to build shellcode load/process injection techniques","T1055 - T1185","TA0005 - TA0003","N/A","N/A","Defense Evasion","https://github.com/Wra7h/SingleDose","1","1","N/A","N/A","10","2","155","29","2023-05-15T19:46:43Z","2021-08-28T05:04:50Z","63056"
