"keyword","metadata_keyword_regex","metadata_keyword_type","metadata_tool","metadata_description","metadata_tool_techniques","metadata_tool_tactics","metadata_malwares_name","metadata_groups_name","metadata_category","metadata_link","metadata_enable_endpoint_detection","metadata_enable_proxy_detection","metadata_tags","metadata_comment","metadata_severity_score","metadata_popularity_score","metadata_github_stars","metadata_github_forks","metadata_github_updated_at","metadata_github_created_at","metadata_entry_id"
"* Clone_Token /Process:* /Command:*",".{0,1000}\sClone_Token\s\/Process\:.{0,1000}\s\/Command\:.{0,1000}","offensive_tool_keyword","Tokenvator","A tool to elevate privilege with Windows Tokens","T1134 - T1078","TA0003 - TA0004","N/A","N/A","Privilege Escalation","https://github.com/0xbadjuju/Tokenvator","1","0","N/A","N/A","N/A","10","1038","201","2023-10-06T13:17:05Z","2017-12-08T01:29:11Z","611"
"* steal_token /process:* /command:*",".{0,1000}\ssteal_token\s\/process\:.{0,1000}\s\/command\:.{0,1000}","offensive_tool_keyword","Tokenvator","A tool to elevate privilege with Windows Tokens","T1134 - T1078","TA0003 - TA0004","N/A","N/A","Privilege Escalation","https://github.com/0xbadjuju/Tokenvator","1","0","N/A","N/A","N/A","10","1038","201","2023-10-06T13:17:05Z","2017-12-08T01:29:11Z","3405"
"* tokenvator *",".{0,1000}\stokenvator\s.{0,1000}","offensive_tool_keyword","Tokenvator","A tool to elevate privilege with Windows Tokens","T1134 - T1078","TA0003 - TA0004","N/A","N/A","Privilege Escalation","https://github.com/0xbadjuju/Tokenvator","1","0","N/A","N/A","N/A","10","1038","201","2023-10-06T13:17:05Z","2017-12-08T01:29:11Z","3538"
"*/MonkeyWorks.git*",".{0,1000}\/MonkeyWorks\.git.{0,1000}","offensive_tool_keyword","Tokenvator","A tool to elevate privilege with Windows Tokens","T1134 - T1078","TA0003 - TA0004","N/A","N/A","Privilege Escalation","https://github.com/0xbadjuju/Tokenvator","1","1","N/A","N/A","N/A","10","1038","201","2023-10-06T13:17:05Z","2017-12-08T01:29:11Z","8892"
"*/ServiceName:TokenDriver*",".{0,1000}\/ServiceName\:TokenDriver.{0,1000}","offensive_tool_keyword","Tokenvator","A tool to elevate privilege with Windows Tokens","T1134 - T1078","TA0003 - TA0004","N/A","N/A","Privilege Escalation","https://github.com/0xbadjuju/Tokenvator","1","1","N/A","N/A","N/A","10","1038","201","2023-10-06T13:17:05Z","2017-12-08T01:29:11Z","10801"
"*/Tokenvator/*",".{0,1000}\/Tokenvator\/.{0,1000}","offensive_tool_keyword","Tokenvator","A tool to elevate privilege with Windows Tokens","T1134 - T1078","TA0003 - TA0004","N/A","N/A","Privilege Escalation","https://github.com/0xbadjuju/Tokenvator","1","1","N/A","N/A","N/A","10","1038","201","2023-10-06T13:17:05Z","2017-12-08T01:29:11Z","12027"
"*\KernelTokens.sys*",".{0,1000}\\KernelTokens\.sys.{0,1000}","offensive_tool_keyword","Tokenvator","A tool to elevate privilege with Windows Tokens","T1134 - T1078","TA0003 - TA0004","N/A","N/A","Privilege Escalation","https://github.com/0xbadjuju/Tokenvator","1","0","N/A","N/A","N/A","10","1038","201","2023-10-06T13:17:05Z","2017-12-08T01:29:11Z","16113"
"*\Tokenvator\*",".{0,1000}\\Tokenvator\\.{0,1000}","offensive_tool_keyword","Tokenvator","A tool to elevate privilege with Windows Tokens","T1134 - T1078","TA0003 - TA0004","N/A","N/A","Privilege Escalation","https://github.com/0xbadjuju/Tokenvator","1","0","N/A","N/A","N/A","10","1038","201","2023-10-06T13:17:05Z","2017-12-08T01:29:11Z","19387"
"*0xbadjuju/Tokenvator*",".{0,1000}0xbadjuju\/Tokenvator.{0,1000}","offensive_tool_keyword","Tokenvator","A tool to elevate privilege with Windows Tokens","T1134 - T1078","TA0003 - TA0004","N/A","N/A","Privilege Escalation","https://github.com/0xbadjuju/Tokenvator","1","1","N/A","N/A","N/A","10","1038","201","2023-10-06T13:17:05Z","2017-12-08T01:29:11Z","21841"
"*Add_Privilege /Process:* /Privilege:*",".{0,1000}Add_Privilege\s\/Process\:.{0,1000}\s\/Privilege\:.{0,1000}","offensive_tool_keyword","Tokenvator","A tool to elevate privilege with Windows Tokens","T1134 - T1078","TA0003 - TA0004","N/A","N/A","Privilege Escalation","https://github.com/0xbadjuju/Tokenvator","1","0","N/A","N/A","N/A","10","1038","201","2023-10-06T13:17:05Z","2017-12-08T01:29:11Z","33305"
