"keyword","metadata_keyword_regex","metadata_keyword_type","metadata_tool","metadata_description","metadata_tool_techniques","metadata_tool_tactics","metadata_malwares_name","metadata_groups_name","metadata_category","metadata_link","metadata_enable_endpoint_detection","metadata_enable_proxy_detection","metadata_tags","metadata_comment","metadata_severity_score","metadata_popularity_score","metadata_github_stars","metadata_github_forks","metadata_github_updated_at","metadata_github_created_at"
"* psexecsvc.py*",".{0,1000}\spsexecsvc\.py.{0,1000}","offensive_tool_keyword","susinternals","python implementation of PSExec native service implementation","T1569.002 - T1021.002 - T1035","TA0002 - TA0004 - TA0008 - TA0003","N/A","N/A","Lateral Movement","https://github.com/sensepost/susinternals","1","0","N/A","N/A","7","2","170","16","2025-02-11T09:34:50Z","2025-02-10T07:40:36Z"
"**PSEXECSVC19=b64decode(*",".{0,1000}.{0,1000}PSEXECSVC19\=b64decode\(.{0,1000}","offensive_tool_keyword","susinternals","python implementation of PSExec native service implementation","T1569.002 - T1021.002 - T1035","TA0002 - TA0004 - TA0008 - TA0003","N/A","N/A","Lateral Movement","https://github.com/sensepost/susinternals","1","0","#content","N/A","7","2","170","16","2025-02-11T09:34:50Z","2025-02-10T07:40:36Z"
"*/psexecsvc.py*",".{0,1000}\/psexecsvc\.py.{0,1000}","offensive_tool_keyword","susinternals","python implementation of PSExec native service implementation","T1569.002 - T1021.002 - T1035","TA0002 - TA0004 - TA0008 - TA0003","N/A","N/A","Lateral Movement","https://github.com/sensepost/susinternals","1","1","N/A","N/A","7","2","170","16","2025-02-11T09:34:50Z","2025-02-10T07:40:36Z"
"*\psexecsvc.py*",".{0,1000}\\psexecsvc\.py.{0,1000}","offensive_tool_keyword","susinternals","python implementation of PSExec native service implementation","T1569.002 - T1021.002 - T1035","TA0002 - TA0004 - TA0008 - TA0003","N/A","N/A","Lateral Movement","https://github.com/sensepost/susinternals","1","0","N/A","N/A","7","2","170","16","2025-02-11T09:34:50Z","2025-02-10T07:40:36Z"
"*fcb2f607771f185531790722ac8e3a924146186bbd3d9e03a7a793545772bdf2*",".{0,1000}fcb2f607771f185531790722ac8e3a924146186bbd3d9e03a7a793545772bdf2.{0,1000}","offensive_tool_keyword","susinternals","python implementation of PSExec native service implementation","T1569.002 - T1021.002 - T1035","TA0002 - TA0004 - TA0008 - TA0003","N/A","N/A","Lateral Movement","https://github.com/sensepost/susinternals","1","0","#filehash","N/A","7","2","170","16","2025-02-11T09:34:50Z","2025-02-10T07:40:36Z"
"*HEUR:HackTool.Python.Impacket.gen*",".{0,1000}HEUR\:HackTool\.Python\.Impacket\.gen.{0,1000}","signature_keyword","susinternals","python implementation of PSExec native service implementation","T1569.002 - T1021.002 - T1035","TA0002 - TA0004 - TA0008 - TA0003","N/A","N/A","Lateral Movement","https://github.com/sensepost/susinternals","1","0","#Avsignature","N/A","7","2","170","16","2025-02-11T09:34:50Z","2025-02-10T07:40:36Z"
"*PSExecSVC remote orchestrator*",".{0,1000}PSExecSVC\sremote\sorchestrator.{0,1000}","offensive_tool_keyword","susinternals","python implementation of PSExec native service implementation","T1569.002 - T1021.002 - T1035","TA0002 - TA0004 - TA0008 - TA0003","N/A","N/A","Lateral Movement","https://github.com/sensepost/susinternals","1","0","#content","N/A","7","2","170","16","2025-02-11T09:34:50Z","2025-02-10T07:40:36Z"
"*Received version from PSEXECSVC: *",".{0,1000}Received\sversion\sfrom\sPSEXECSVC\:\s.{0,1000}","offensive_tool_keyword","susinternals","python implementation of PSExec native service implementation","T1569.002 - T1021.002 - T1035","TA0002 - TA0004 - TA0008 - TA0003","N/A","N/A","Lateral Movement","https://github.com/sensepost/susinternals","1","0","#content","N/A","7","2","170","16","2025-02-11T09:34:50Z","2025-02-10T07:40:36Z"
"*Sending init packet to PSEXECSVC*",".{0,1000}Sending\sinit\spacket\sto\sPSEXECSVC.{0,1000}","offensive_tool_keyword","susinternals","python implementation of PSExec native service implementation","T1569.002 - T1021.002 - T1035","TA0002 - TA0004 - TA0008 - TA0003","N/A","N/A","Lateral Movement","https://github.com/sensepost/susinternals","1","0","#content","N/A","7","2","170","16","2025-02-11T09:34:50Z","2025-02-10T07:40:36Z"
"*Sending PSExecSVC version 190 *",".{0,1000}Sending\sPSExecSVC\sversion\s190\s.{0,1000}","offensive_tool_keyword","susinternals","python implementation of PSExec native service implementation","T1569.002 - T1021.002 - T1035","TA0002 - TA0004 - TA0008 - TA0003","N/A","N/A","Lateral Movement","https://github.com/sensepost/susinternals","1","0","#content","N/A","7","2","170","16","2025-02-11T09:34:50Z","2025-02-10T07:40:36Z"
"*sensepost/susinternals*",".{0,1000}sensepost\/susinternals.{0,1000}","offensive_tool_keyword","susinternals","python implementation of PSExec native service implementation","T1569.002 - T1021.002 - T1035","TA0002 - TA0004 - TA0008 - TA0003","N/A","N/A","Lateral Movement","https://github.com/sensepost/susinternals","1","1","N/A","N/A","7","2","170","16","2025-02-11T09:34:50Z","2025-02-10T07:40:36Z"
"*VirTool:Python/RemoteSvcExecute.A*",".{0,1000}VirTool\:Python\/RemoteSvcExecute\.A.{0,1000}","signature_keyword","susinternals","python implementation of PSExec native service implementation","T1569.002 - T1021.002 - T1035","TA0002 - TA0004 - TA0008 - TA0003","N/A","N/A","Lateral Movement","https://github.com/sensepost/susinternals","1","0","#Avsignature","N/A","7","2","170","16","2025-02-11T09:34:50Z","2025-02-10T07:40:36Z"
